date,price,total_volume,market_cap,coin_name,price_change,volatility,pct_change,rolling_avg
2019-08-19 00:00:00.000,10309.872435928555,19708814223.24016,184381498343.8289,bitcoin,85.65372929461955,475.70839569245845,0.8377532968758095,10581.762590450711
2019-08-20 00:00:00.000,10895.97184442924,22097997941.55373,194884121164.64297,bitcoin,586.0994085006841,341.14201984157137,5.684836666438331,10585.81894734389
2019-08-21 00:00:00.000,10743.78931330206,19460170323.01464,192182485883.75177,bitcoin,-152.18253112717866,307.3924544732058,-1.3966861634741146,10590.363139097224
2019-08-22 00:00:00.000,10124.058214168905,22757336326.19253,181094936743.7679,bitcoin,-619.731099133156,286.878903830467,-5.768273009280412,10583.054474916242
2019-08-23 00:00:00.000,10127.78985767835,20144228964.473103,181311699889.6721,bitcoin,3.731643509445348,305.1562705360761,0.03685916685289836,10589.434778093952
2019-08-24 00:00:00.000,10385.509090033882,18313019852.750786,187878412535.86252,bitcoin,257.71923235553186,303.76401757548626,2.544673971094924,10608.974870662816
2019-08-25 00:00:00.000,10145.01247970698,21187546608.0018,181764456091.20227,bitcoin,-240.49661032690165,312.8131722416408,-2.315693994795942,10617.867555556011
2019-08-26 00:00:00.000,10090.061576030994,17899166778.010113,180491202154.3331,bitcoin,-54.95090367598641,332.6355671970746,-0.541654372391398,10626.002959854428
2019-08-27 00:00:00.000,10334.911854471333,23392461462.60586,184989701185.5528,bitcoin,244.85027844033903,234.8832252387643,2.4266480099782717,10655.577408289693
2019-08-28 00:00:00.000,10167.889390020262,20937236587.026714,181891056658.03235,bitcoin,-167.02246445107085,115.21706556770334,-1.616099554625705,10676.681873729261
2019-08-29 00:00:00.000,9753.48704889705,22948105441.570866,174174790993.24042,bitcoin,-414.40234112321195,204.53874925150555,-4.075598437665406,10684.778323619777
2019-08-30 00:00:00.000,9485.141423780757,20461661030.393738,169825879929.63724,bitcoin,-268.3456251162934,322.80950252299675,-2.7512788377223374,10682.001789340322
2019-08-31 00:00:00.000,9588.98750205815,16388578393.607964,171703455568.1713,bitcoin,103.84607827739273,325.9091508003728,1.0948289923968346,10666.201496553485
2019-09-01 00:00:00.000,9607.289264302584,15364904438.864746,172069023390.1022,bitcoin,18.30176224443494,332.27280590753537,0.19086230157778772,10641.06740536088
2019-09-02 00:00:00.000,9729.266231867814,15003447441.307947,174169160998.9338,bitcoin,121.97696756522964,318.5380347157174,1.2696293846220952,10614.40388284222
2019-09-03 00:00:00.000,10323.022660378076,20258697359.12371,184367332385.84332,bitcoin,593.7564285102617,315.2851079479158,6.102787346546612,10598.797954082856
2019-09-04 00:00:00.000,10620.165189356909,23588848898.31653,190297653628.6036,bitcoin,297.14252897883307,427.67133648726656,2.878444993822682,10587.750332566751
2019-09-05 00:00:00.000,10573.515179027892,21198071664.662186,189378108188.9303,bitcoin,-46.65001032901637,496.4279165281344,-0.439258801508724,10546.249987498812
2019-09-06 00:00:00.000,10570.249940786203,18952591605.050835,189354988380.25543,bitcoin,-3.265238241689076,481.84596414196494,-0.030881293367468476,10514.919513700685
2019-09-07 00:00:00.000,10350.748325717244,23555216964.15641,185513074361.89188,bitcoin,-219.50161506895893,417.1098153114844,-2.0765981532943067,10460.92253934286
2019-09-08 00:00:00.000,10461.547731202416,18658457493.74892,187490153206.3296,bitcoin,110.79940548517152,306.97106733523793,1.0704482613095978,10408.829744682998
2019-09-09 00:00:00.000,10404.333900445994,16804085431.159666,186487925900.29572,bitcoin,-57.213830756421885,117.965706962459,-0.5468964270533005,10360.555487798014
2019-09-10 00:00:00.000,10321.931613525778,21012460993.656765,185101736449.4789,bitcoin,-82.40228692021628,118.19575637129653,-0.7919996388878303,10327.025120174432
2019-09-11 00:00:00.000,10121.102297214318,17425806760.661724,181228983504.8709,bitcoin,-200.82931631145948,157.69279992986782,-1.9456563347919675,10279.395251604163
2019-09-12 00:00:00.000,10150.71002363705,19989784060.802094,182006412816.34204,bitcoin,29.607726422731503,161.30539042284576,0.29253460298370726,10238.377540536112
2019-09-13 00:00:00.000,10401.319919342226,17986804176.941467,186490286819.086,bitcoin,250.6098957051763,130.90391914630266,2.4688903054230105,10221.633038118183
2019-09-14 00:00:00.000,10355.626898620032,16650634275.92447,185791118116.526,bitcoin,-45.69302072219398,131.13281305835966,-0.43930021455472756,10232.946688429673
2019-09-15 00:00:00.000,10349.551958231765,16529697331.07751,185709926005.0556,bitcoin,-6.0749403882673505,116.52676790794793,-0.05866318328904274,10234.735848940412
2019-09-16 00:00:00.000,10305.675020156998,13781855194.274492,184860740267.84445,bitcoin,-43.87693807476717,107.5143904342356,-0.4239501212404573,10234.091896365126
2019-09-17 00:00:00.000,10268.421696882157,17580630287.953926,184216635305.296,bitcoin,-37.25332327484102,106.4775663001432,-0.36148358260839064,10235.5653293734
2019-09-18 00:00:00.000,10203.071046816189,17279102873.152096,183148194810.27164,bitcoin,-65.35065006596778,89.36104996443517,-0.6364235127372164,10232.005283069653
2019-09-19 00:00:00.000,10158.854517376083,18848349197.54596,182304851001.81525,bitcoin,-44.21652944010566,87.26412324555854,-0.433364907851963,10207.434705501215
2019-09-20 00:00:00.000,10253.232374680329,23532550737.76059,183793185092.94284,bitcoin,94.37785730424548,73.08308772290019,0.9290206601819007,10191.082807547156
2019-09-21 00:00:00.000,10178.442572698175,17281137871.79277,182621118150.38165,bitcoin,-74.78980198215322,69.32672362208649,-0.7294265773868713,10192.895619498133
2019-09-22 00:00:00.000,9997.199887816778,15973816316.06345,179541584400.57428,bitcoin,-181.2426848813975,101.49005213905792,-1.7806524287669379,10188.542620502749
2019-09-23 00:00:00.000,10041.304200624943,16268084726.893106,180261864537.8744,bitcoin,44.10431280816556,102.61781037471827,0.4411666596955133,10177.069124189116
2019-09-24 00:00:00.000,9699.504938095955,17797331461.86323,174073117682.94675,bitcoin,-341.79926252898804,188.89127532263802,-3.403932952332178,10162.218872802081
2019-09-25 00:00:00.000,8702.713528026236,27762368999.14865,158225996381.2368,bitcoin,-996.7914100697199,541.9254213454388,-10.276724600187615,10115.973937868588
2019-09-26 00:00:00.000,8446.244115548528,25000732108.2125,151968918856.4794,bitcoin,-256.469412477707,736.8843811015432,-2.9470051111273765,10053.018346571163
2019-09-27 00:00:00.000,8098.80982048931,22627889543.82238,145450672156.79562,bitcoin,-347.43429505921813,865.5252819606803,-4.1134768342728005,9984.049027586798
2019-09-28 00:00:00.000,8183.482347567026,19755414533.472134,147034755881.78366,bitcoin,84.67252707771604,860.0199808408945,1.0454934608231214,9931.715537542465
2019-09-29 00:00:00.000,8225.11037185192,17936691398.41125,147518938470.12482,bitcoin,41.62802428489431,783.2555692227678,0.5086834982575672,9889.71450247817
2019-09-30 00:00:00.000,8064.380983385267,16673592219.88411,144886125387.55658,bitcoin,-160.7293884666533,578.5543933954432,-1.9541304760687939,9838.894285189073
2019-10-01 00:00:00.000,8271.290855465355,21681424234.680668,148699326425.13895,bitcoin,206.90987208008755,222.82394892274033,2.5657254103740312,9794.361004894501
2019-10-02 00:00:00.000,8366.503905663569,17832872037.116558,150346803070.61414,bitcoin,95.21305019821375,137.61548773355992,1.1511268538610286,9748.935594021024
2019-10-03 00:00:00.000,8350.132163242944,17676173879.14879,150093691781.89334,bitcoin,-16.371742420624287,116.35937053878686,-0.19568200296352645,9683.172577449854
2019-10-04 00:00:00.000,8176.354679406582,17383555314.276905,146959035399.77228,bitcoin,-173.77748383636208,105.7978776679086,-2.0811345310356333,9601.712227118176
2019-10-05 00:00:00.000,8156.519553840962,16931274118.12778,146603545122.07248,bitcoin,-19.83512556562073,108.39798502691076,-0.24259130557996444,9521.145706278612
2019-10-06 00:00:00.000,8140.242484268429,16751341177.800287,146326858013.4359,bitcoin,-16.277069572533037,113.65987129037791,-0.199559008779282,9440.145457728016
2019-10-07 00:00:00.000,7890.234349864658,16860212059.076086,141846566055.1005,bitcoin,-250.00813440377078,161.75179186790993,-3.0712615120118136,9358.1283251996
2019-10-08 00:00:00.000,8182.251593084191,21702135918.512657,147113201630.43686,bitcoin,292.01724321953316,158.03081200257267,3.7009958167407486,9282.151787262326
2019-10-09 00:00:00.000,8180.69113018462,19349468269.498783,147101302074.693,bitcoin,-1.5604628995706662,135.5517783787697,-0.0190713140731269,9208.030361586945
2019-10-10 00:00:00.000,8573.060086448735,21622617282.771305,154173400068.15204,bitcoin,392.3689562641148,200.1624106638646,4.796281267928282,9149.73464401771
2019-10-11 00:00:00.000,8561.51932921772,21307956536.769917,153974523119.16272,bitcoin,-11.54075723101596,245.0883381257998,-0.13461654432188608,9097.74854508449
2019-10-12 00:00:00.000,8277.848351085042,22522161253.606262,148684409190.17136,bitcoin,-283.6709781326772,242.42307488751905,-3.3133252081158027,9035.31982266609
2019-10-13 00:00:00.000,8308.470967433434,18009645880.918533,149460560799.4891,bitcoin,30.622616348391603,237.08596655631294,0.3699344932355242,8965.558190935797
2019-10-14 00:00:00.000,8289.497236618896,17006193531.89216,149295847366.54712,bitcoin,-18.973730814537703,163.8356851989205,-0.22836609634803162,8896.687202202425
2019-10-15 00:00:00.000,8347.350350085451,17384052860.807076,150188449071.35995,bitcoin,57.85311346655544,148.68452978580822,0.6979085922242501,8829.94714859755
2019-10-16 00:00:00.000,8175.8631121051185,17879549108.634247,147132917995.71127,bitcoin,-171.4872379803328,149.6770759287193,-2.054391283319945,8758.953418329154
2019-10-17 00:00:00.000,8010.3021797941665,18700096464.78663,144153894666.31094,bitcoin,-165.560932310952,167.46104466252396,-2.0249963831442286,8683.682767759554
2019-10-18 00:00:00.000,8079.931459479744,17154383746.943811,145395122717.3465,bitcoin,69.62927968557779,127.40631759440991,0.8692466042194535,8612.911448181672
2019-10-19 00:00:00.000,7957.314093995798,18867966948.33369,143241128773.44717,bitcoin,-122.61736548394583,154.77279986128136,-1.51755452504595,8539.526767402329
2019-10-20 00:00:00.000,7949.802268609832,16704267725.143393,143016860664.09183,bitcoin,-7.511825385966404,159.4172732265907,-0.09440151912105677,8462.745763866646
2019-10-21 00:00:00.000,8208.362621758712,18477598769.79049,147845092519.85434,bitcoin,258.5603531488796,147.15491022003792,3.252412379737013,8397.076432168664
2019-10-22 00:00:00.000,8220.91853113097,17608633115.73991,147972317568.96027,bitcoin,12.555909372258611,116.99561022613565,0.15296484756868178,8337.86705361247
2019-10-23 00:00:00.000,8045.294246807262,19789278104.487,144778678025.77008,bitcoin,-175.6242843237078,110.52329610463137,-2.136309752476606,8271.333388485215
2019-10-24 00:00:00.000,7468.5325324369,23372887462.736748,134533554377.15782,bitcoin,-576.7617143703628,253.89081185233158,-7.16893250485211,8196.967641629913
2019-10-25 00:00:00.000,7433.915345679171,18827850066.723927,133881191476.35275,bitcoin,-34.61718675772863,323.603395199581,-0.4635072098485349,8154.67436888501
2019-10-26 00:00:00.000,8652.030029867461,33573878835.9482,155391555503.11636,bitcoin,1218.11468418829,432.97039079633487,16.385910082986044,8161.533899362309
2019-10-27 00:00:00.000,9217.236031536286,49973845766.74797,166118326255.2487,bitcoin,565.2060016688247,630.0921563380836,6.532640313518234,8198.814773063874
2019-10-28 00:00:00.000,9502.020114436127,38396780063.80312,171191596562.45987,bitcoin,284.78408289984145,805.710726957974,3.089690683036306,8242.76603195951
2019-10-29 00:00:00.000,9239.897283779665,36102429175.35568,166074573773.0519,bitcoin,-262.1228306564626,865.6169160324081,-2.758601092184887,8276.592262357102
2019-10-30 00:00:00.000,9407.163351459429,32395177164.64729,169552821617.46747,bitcoin,167.2660676797641,896.6660729624703,1.8102589513997458,8321.351674626241
2019-10-31 00:00:00.000,9171.874474054188,30846909824.024616,165289440818.62827,bitcoin,-235.28887740524078,719.4455705189839,-2.5011671278009406,8351.371128579201
2019-11-01 00:00:00.000,9151.824594459767,30452200168.00832,165197797836.50772,bitcoin,-20.049879594420418,270.470229226287,-0.21860176620535077,8377.548484872408
2019-11-02 00:00:00.000,9233.413801605904,28239184318.818405,166428932044.73645,bitcoin,81.58920714613669,129.81414587220695,0.8915075491670699,8406.991206151175
2019-11-03 00:00:00.000,9302.83461784109,24723381192.255867,167702162283.47888,bitcoin,69.42081623518607,127.50165958179859,0.7518434430298315,8444.540537432324
2019-11-04 00:00:00.000,9204.286350451268,24204135432.76037,166118344447.8207,bitcoin,-98.54826738982229,87.06961939167374,-1.059335906077763,8479.466097319335
2019-11-05 00:00:00.000,9378.95391433092,30915689705.65933,169099256441.51648,bitcoin,174.66756387965142,100.65548098072126,1.8976763350163184,8520.756478321417
2019-11-06 00:00:00.000,9300.373963047075,30247351915.79828,167676477990.56866,bitcoin,-78.57995128384391,81.7099251053373,-0.8378327903261651,8567.761132094165
2019-11-07 00:00:00.000,9340.048651574896,28787468129.58143,168462131862.39618,bitcoin,39.67468852782076,79.93041369300967,0.42659240032130175,8606.354367377187
2019-11-08 00:00:00.000,9221.073784983802,27099310469.653824,166326340114.0134,bitcoin,-118.97486659109381,65.37896546431584,-1.2738142062143631,8641.033789203828
2019-11-09 00:00:00.000,8795.896069400225,30263888374.64715,158619022798.02048,bitcoin,-425.1777155835771,197.10829160593636,-4.6109349680724225,8648.461655302212
2019-11-10 00:00:00.000,8809.78367388588,22726115538.66086,159050488591.96796,bitcoin,13.887604485655174,245.04622755175512,0.1578873189960417,8656.737133457815
2019-11-11 00:00:00.000,9043.673292397065,24973742612.68736,162996713000.82236,bitcoin,233.88961851118438,246.6367671245593,2.654884923048506,8682.26463150155
2019-11-12 00:00:00.000,8729.917418490728,24569575079.59694,157759659438.00317,bitcoin,-313.755873906337,257.9220180391066,-3.469341093625189,8696.312846536794
2019-11-13 00:00:00.000,8806.751998954014,25677565875.96828,158722325407.9381,bitcoin,76.83458046328633,239.93417286942622,0.8801295221939176,8713.554671947964
2019-11-14 00:00:00.000,8770.78082523136,22919706604.19164,158380664653.97025,bitcoin,-35.971173722653475,180.23008465258252,-0.40844994530249146,8727.669021119495
2019-11-15 00:00:00.000,8652.025288272329,24149531741.878155,156230551241.27246,bitcoin,-118.75553695903182,120.54427565405658,-1.3539904750259124,8743.541093658401
2019-11-16 00:00:00.000,8480.435541874604,27102692384.575447,152925645908.6678,bitcoin,-171.58974639772532,171.20620602387788,-1.9832321413844278,8759.21220572775
2019-11-17 00:00:00.000,8496.376959145864,21153024163.074257,153343011226.43033,bitcoin,15.941417271260434,194.28130954422872,0.1879787564275981,8773.093722383286
2019-11-18 00:00:00.000,8508.499434051764,22808991914.56344,153491320212.84177,bitcoin,12.122474905900162,139.24993376660007,0.14267816699036207,8791.466567051819
2019-11-19 00:00:00.000,8202.834446107912,25563738775.736923,148089631526.6356,bitcoin,-305.6649879438519,205.90488973325228,-3.592466454432064,8799.900972968422
2019-11-20 00:00:00.000,8138.831605359057,24993518393.55118,146797393103.30997,bitcoin,-64.0028407488553,226.09292138755035,-0.7802527427482553,8797.583272421767
2019-11-21 00:00:00.000,8095.865638011639,23442272034.865948,146173851045.95633,bitcoin,-42.96596734741797,217.32755292762084,-0.5279132120036389,8793.414842651122
2019-11-22 00:00:00.000,7632.494765498649,26390689050.10068,137741605692.4732,bitcoin,-463.37087251299,314.87137954288534,-5.723549441549213,8779.654859940834
2019-11-23 00:00:00.000,7293.013949172297,39111609334.13761,131796120680.40384,bitcoin,-339.4808163263524,445.3687316224148,-4.44783556041094,8773.80424049868
2019-11-24 00:00:00.000,7309.689243566324,23984198665.43141,132153647357.58482,bitcoin,16.675294394027333,473.25589161577534,0.22864750445075188,8769.663370428254
2019-11-25 00:00:00.000,6935.73862740252,25073885715.215588,126056411448.4486,bitcoin,-373.9506161638037,499.4357250388385,-5.115820983675046,8712.453657012755
2019-11-26 00:00:00.000,7118.264883393205,34693320000.26776,128442554040.63124,bitcoin,182.52625599068506,469.7178149213284,2.631677255967224,8642.487952074653
2019-11-27 00:00:00.000,7157.684731054473,25650766567.61929,129550686418.96344,bitcoin,39.41984766126734,387.74154517548936,0.5537845009566,8564.343439295264
2019-11-28 00:00:00.000,7483.754192176799,28972696169.33813,135280930611.90536,bitcoin,326.0694611223262,233.21348205663858,4.555515831923063,8505.805336241834
2019-11-29 00:00:00.000,7438.621769308849,22282583660.62635,134540136588.5858,bitcoin,-45.13242286794957,191.591425274089,-0.6030719570550458,8440.187283503483
2019-11-30 00:00:00.000,7720.865011260837,23595242633.932213,139585890644.02713,bitcoin,282.24324195198733,263.17736944159617,3.7942948398922427,8391.820301410371
2019-12-01 00:00:00.000,7556.397585815771,19070509164.52246,136619988247.82372,bitcoin,-164.4674254450656,279.2758416017535,-2.130168384050113,8338.639401122236
2019-12-02 00:00:00.000,7405.808478752477,22892863739.73771,133806709251.17143,bitcoin,-150.58910706329425,213.34619055567913,-1.9928690272460914,8277.71922369379
2019-12-03 00:00:00.000,7308.982444423794,19403364522.996704,132186853223.4845,bitcoin,-96.82603432868291,179.0612412930767,-1.3074336800159014,8211.257484579879
2019-12-04 00:00:00.000,7286.080951511441,17246866850.787033,131920184619.24728,bitcoin,-22.901492912353206,149.61112604859028,-0.3133335329027265,8147.31730461522
2019-12-05 00:00:00.000,7209.971417454778,24794733347.334072,130707605071.54596,bitcoin,-76.1095340566626,175.12770371938433,-1.044588092874188,8075.017888052681
2019-12-06 00:00:00.000,7373.782498577651,22344057773.817043,133644089121.62453,bitcoin,163.81108112287257,175.57576513580193,2.272007358119321,8010.798172570367
